Mission ID,Mission Date,Theater of Operations,Country,Air Force,Unit ID,Aircraft Series,Callsign,Mission Type,Takeoff Base,Takeoff Location,Takeoff Latitude,Takeoff Longitude,Target ID,Target Country,Target City,Target Type,Target Industry,Target Priority,Target Latitude,Target Longitude,Altitude (Hundreds of Feet),Airborne Aircraft,Attacking Aircraft,Bombing Aircraft,Aircraft Returned,Aircraft Failed,Aircraft Damaged,Aircraft Lost,High Explosives,High Explosives Type,High Explosives Weight (Pounds),High Explosives Weight (Tons),Incendiary Devices,Incendiary Devices Type,Incendiary Devices Weight (Pounds),Incendiary Devices Weight (Tons),Fragmentation Devices,Fragmentation Devices Type,Fragmentation Devices Weight (Pounds),Fragmentation Devices Weight (Tons),Total Weight (Pounds),Total Weight (Tons),Bomb Damage Assessment,Source ID,id,start_week
143944,1943-02-24,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,ARRAM,NA,NA,NA,33.59,10.31,74,17,16,16,NA,NA,NA,NA,36,300 LB GP (GP-31),NA,5.4,NA,NA,NA,0,NA,NA,NA,0,NA,5.4,NA,NA,1805,1943-02-22
143945,1943-02-24,MTO,USA,9 AF,376 BG,B24,NA,NA,SOLUCH,LIBYA,32.096944,20.269444,NA,ITALY,NAPLES,NA,NA,1,40.84,14.28,260,9,6,6,NA,NA,NA,NA,36,1000 LB GP (GP-M44/M65),NA,18,NA,NA,NA,0,NA,NA,NA,0,NA,18,NA,101,1806,1943-02-22
143952,1943-02-24,MTO,USA,9 AF,376 BG,B24,NA,NA,SOLUCH,LIBYA,32.096944,20.269444,NA,ITALY,CROTONE,NA,NA,2,39.09,17.13,175,9,1,1,NA,NA,NA,NA,6,1000 LB GP (GP-M44/M65),NA,3,NA,NA,NA,0,NA,NA,NA,0,NA,3,NA,101,1807,1943-02-22
143990,1943-02-24,CBI,USA,10 AF,IATF (341 BG),B25,NA,1,ONDAL (CAMP MOIRE),INDIA,23.593889,87.224444,NA,BURMA,GOKTEIK VIADUCT,RR BRIDGE,NA,NA,22.343056,96.859722,NA,11,11,11,NA,NA,NA,NA,NA,NA,33500,16.75,NA,NA,NA,0,NA,NA,NA,0,33500,16.75,NA,24,1808,1943-02-22
143991,1943-02-24,CBI,USA,10 AF,IATF (341 BG),B25,NA,1,ONDAL (CAMP MOIRE),INDIA,23.593889,87.224444,NA,BURMA,PAUK KAN,NA,NA,NA,21.1,95.9333333,NA,1,1,1,NA,NA,NA,NA,NA,NA,2500,1.25,NA,NA,NA,0,NA,NA,NA,0,2500,1.25,NA,25,1809,1943-02-22
143992,1943-02-25,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,ARRAM ROADS AND MT,NA,NA,NA,33.59,10.31,85,18,16,16,NA,NA,NA,NA,164,250 LB GP (GP-M57),NA,20.5,NA,NA,NA,0,NA,NA,NA,0,NA,20.5,NA,NA,1810,1943-02-22
143995,1943-02-25,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,ARRAM ROADS AND MT,NA,NA,NA,33.59,10.31,85,18,16,16,NA,NA,NA,NA,16,300 LB GP (GP-31),NA,2.4,NA,NA,NA,0,NA,NA,NA,0,NA,2.4,NA,NA,1811,1943-02-22
144232,1944-06-20,MTO,USA,12 AF,27 FBG,A36,NA,NA,ROME CIAMPINO AIRFIELD,ITALY,41.799444,12.597222,38119,ITALY,SAN GIOVANNI,NA,NA,NA,38.22,15.22,NA,4,NA,NA,NA,NA,NA,NA,8,500 LB GP (GP-M43/M64),NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1812,1944-06-19
144329,1943-02-25,CBI,USA,10 AF,IATF (9 BS),B24,NA,1,GAYA,INDIA,24.74444,84.951111,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,8,8,8,NA,NA,NA,NA,NA,NA,57000,28.5,NA,NA,NA,0,NA,NA,NA,0,57000,28.5,NA,42,1813,1943-02-22
144335,1943-02-26,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,ARRAM,NA,NA,NA,33.59,10.31,0,16,NA,NA,NA,NA,NA,NA,8,100 LB GP (GP-M30),NA,0.4,NA,NA,NA,0,NA,NA,NA,0,NA,0.4,NA,NA,1814,1943-02-22
144338,1943-02-26,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,ARRAM,NA,NA,NA,33.59,10.31,0,16,NA,NA,NA,NA,NA,NA,0,250 LB GP (GP-M57),NA,21.125,NA,NA,NA,0,NA,NA,NA,0,NA,21.125,NA,NA,1815,1943-02-22
144708,1943-02-27,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,ARRAM,NA,NA,NA,33.59,10.31,0,10,NA,NA,NA,NA,NA,NA,NA,UNK CODE 20 110 LB EXPLOSIVE,NA,10.8,NA,NA,NA,0,NA,NA,NA,0,NA,10.8,NA,NA,1816,1943-02-22
144761,1943-02-27,CBI,USA,10 AF,IATF (9/436 BS),B24,NA,1,GAYA,INDIA,24.74444,84.951111,NA,BURMA,PAZUNDAUNG BRIDGE,BRIDGE,NA,NA,16.849926,96.209541,NA,11,11,11,NA,NA,NA,NA,NA,NA,55000,27.5,NA,NA,NA,0,NA,NA,NA,0,55000,27.5,NA,44,1817,1943-02-22
144762,1943-02-27,CBI,USA,10 AF,IATF (9 BS),B24,NA,1,GAYA,INDIA,24.74444,84.951111,NA,BURMA,GULF OF MARTABAN,SHIPPING,NA,NA,16.63333333,96.86666667,NA,4,4,4,NA,NA,NA,NA,NA,NA,18000,9,NA,NA,NA,0,NA,NA,NA,0,18000,9,NA,43,1818,1943-02-22
144763,1943-02-28,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,ARRAM,NA,NA,NA,33.59,10.31,0,12,NA,NA,NA,NA,NA,NA,NA,UNK CODE 20 110 LB EXPLOSIVE,NA,11.62,NA,NA,NA,0,NA,NA,NA,0,NA,11.62,NA,NA,1819,1943-02-22
144765,1942-09-27,CBI,USA,10 AF,CATF (11 BS),B25,NA,1,KUNMING,CHINA,24.992222,102.743333,NA,FORMOSA AND RYUKYU ISLANDS,MANGSHIH,NA,NA,NA,24.433728,98.588649,NA,6,6,6,NA,NA,NA,NA,72,100 LB GP (GP-M30),7200,3.6,NA,NA,0,0,72,30 LB FRAG,2160,NA,9360,4.68,GOOD,70,1820,1942-09-21
144769,1943-02-10,CBI,USA,10 AF,CATF,P40,NA,1,HENYANG,CHINA,26.905278,112.627778,NA,CHINA,SAMENG,NA,NA,NA,26.25,117.6167,NA,4,2,2,NA,NA,NA,NA,2,500 LB GP (GP-M43/M64),1000,0.5,NA,NA,0,0,NA,NA,0,0,1000,0.5,FAIR,71,1821,1943-02-08
144794,1943-02-28,CBI,USA,10 AF,IATF (341 BG),B25,NA,1,ONDAL (CAMP MOIRE),INDIA,23.593889,87.224444,NA,BURMA,THAZI,RR JUNCTION,NA,NA,20.85,96.05,NA,8,8,8,NA,NA,NA,NA,NA,NA,17100,8.55,NA,NA,NA,0,NA,NA,NA,0,17100,8.55,NA,26,1822,1943-02-22
144795,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,MATEUR,NA,NA,NA,37.02,9.67,0,23,NA,NA,NA,NA,NA,NA,98,300 LB GP (GP-31),NA,14.7,NA,NA,NA,0,NA,NA,NA,0,NA,14.7,NA,NA,1823,NA
144796,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,SOLUCH,LIBYA,32.096944,20.269444,NA,ITALY,SIDERNO MARINA,NA,NA,NA,38.27,16.3,225,9,4,4,NA,NA,NA,NA,24,1000 LB GP (GP-M44/M65),NA,12,NA,NA,NA,0,NA,NA,NA,0,NA,12,NA,102,1824,NA
145101,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,LA HENCHA,NA,NA,NA,35.23,10.75,0,23,NA,NA,NA,NA,NA,NA,4,500 LB GP (GP-M43/M64),NA,1,NA,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,1825,NA
145106,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,SOLUCH,LIBYA,32.096944,20.269444,NA,ITALY,NAPLES,NA,NA,NA,40.84,14.28,235,9,4,4,NA,NA,NA,NA,NA,500 LB GP (GP-M43/M64),NA,9,NA,NA,NA,0,NA,NA,NA,0,NA,9,NA,102,1826,NA
145107,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,CASTEL BENITO,LIBYA,32.669444,13.156667,NA,TUNISIA,LA HENCHA,NA,NA,NA,35.23,10.75,0,23,NA,NA,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,11,NA,NA,NA,0,NA,NA,NA,0,NA,11,NA,NA,1827,NA
145152,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,NAPLES,NA,NA,NA,40.84,14.28,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,36.25,NA,82,1828,NA
145155,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,SIDI NSIR (SIDI AN NASIR),NA,NA,NA,36.68,9.57,0,33,NA,NA,NA,NA,NA,NA,136,300 LB GP (GP-31),NA,20.4,NA,NA,NA,0,NA,NA,NA,0,NA,20.4,NA,NA,1829,NA
145156,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,MATEUR,NA,NA,NA,37.02,9.67,0,33,NA,NA,NA,NA,NA,NA,128,250 LB GP (GP-M57),NA,16,NA,NA,NA,0,NA,NA,NA,0,NA,16,NA,NA,1830,NA
145179,NA,CBI,USA,10 AF,IATF (490/491/22 BS),B25,NA,1,DINJAN,INDIA,27.537778,95.269444,NA,BURMA,MYITKYINA,AIRDROME,NA,NA,25.383611,97.351667,NA,12,12,12,NA,NA,NA,NA,NA,NA,28800,14.4,NA,NA,NA,0,NA,NA,NA,0,28800,14.4,NA,27,1831,NA
145184,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,BEDJA,NA,NA,NA,36.73,9.18,0,36,NA,NA,NA,NA,NA,NA,144,300 LB GP (GP-31),NA,21.6,NA,NA,NA,0,NA,NA,NA,0,NA,21.6,NA,NA,1832,NA
145185,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,BOU ARADA,NA,NA,NA,36.35,9.62,0,36,NA,NA,NA,NA,NA,NA,143,250 LB GP (GP-M57),NA,17.875,NA,NA,NA,0,NA,NA,NA,0,NA,17.875,NA,NA,1833,NA
145191,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,SOLUCH,LIBYA,32.096944,20.269444,NA,ITALY,MESSINA,NA,NA,NA,38.19,15.57,225,9,5,5,NA,NA,NA,NA,30,1000 LB GP (GP-M44/M65),NA,15,NA,NA,NA,0,NA,NA,NA,0,NA,15,NA,103,1834,NA
145509,NA,MTO,USA,9 AF,376 BG,B24,NA,NA,SOLUCH,LIBYA,32.096944,20.269444,NA,ITALY,MESSINA,NA,NA,NA,38.19,15.57,225,9,2,2,NA,NA,NA,NA,NA,500 LB GP (GP-M43/M64),NA,4.5,NA,NA,NA,0,NA,NA,NA,0,NA,4.5,NA,103,1835,NA
145512,1942-08-28,CBI,USA,10 AF,CATF (11 BS),B25,NA,1,KUNMING,CHINA,24.992222,102.743333,NA,CHINA,LAMENG,NA,NA,NA,24.733333,98.916667,NA,6,6,6,NA,NA,NA,NA,NA,NA,NA,0,72,110 LB  INCENDIARY,7920,NA,72,30 LB FRAG,2160,NA,10080,5.04,NA,72,1836,1942-08-24
145561,NA,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,NAPLES,NA,NA,NA,40.84,14.28,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,7.5,NA,83,1837,NA
145562,NA,CBI,USA,10 AF,IATF (493 BS),B24,NA,1,PANDAVESWAR,INDIA,23.646067,87.347661,NA,BURMA,PAZUNDAUNG BRIDGE,BRIDGE,NA,NA,16.849926,96.209541,NA,9,9,9,NA,NA,NA,NA,NA,NA,43000,21.5,NA,NA,NA,0,NA,NA,NA,0,43000,21.5,NA,45,1838,NA
145563,NA,CBI,USA,10 AF,IATF (492 BS),B24,NA,1,BISHINUPUR,INDIA,23.08,87.32,NA,BURMA,RANGOON,DOCKS (AHLONE),NA,NA,16.769211,96.158739,NA,5,5,5,NA,NA,NA,NA,NA,NA,31500,15.75,NA,NA,NA,0,NA,NA,NA,0,31500,15.75,NA,46,1839,NA
145564,NA,CBI,USA,10 AF,IATF (436 BS),B24,NA,1,BISHINUPUR,INDIA,23.08,87.32,NA,BURMA,RANGOON,RR YARD (MAHLWAGON RR),NA,NA,16.769211,96.158739,NA,5,5,5,NA,NA,NA,NA,NA,NA,22500,11.25,NA,NA,NA,0,NA,NA,NA,0,22500,11.25,NA,47,1840,NA
145565,NA,CBI,USA,10 AF,IATF (22 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,MAYMYO,RR YDS,NA,NA,22.03333333,96.46666667,NA,3,3,3,NA,NA,NA,NA,NA,NA,9000,4.5,NA,NA,NA,0,NA,NA,NA,0,9000,4.5,NA,28,1841,NA
145567,NA,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,MATEUR,NA,NA,NA,37.02,9.67,0,12,NA,NA,NA,NA,NA,NA,94,300 LB GP (GP-31),NA,14.1,NA,NA,NA,0,NA,NA,NA,0,NA,14.1,NA,NA,1842,NA
145911,NA,CBI,USA,10 AF,IATF (22 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,YWATAUNG,RR YDS,NA,NA,19.38333333,95.18333333,NA,3,3,3,NA,NA,NA,NA,NA,NA,6900,3.45,NA,NA,NA,0,NA,NA,NA,0,6900,3.45,NA,29,1843,NA
145978,NA,CBI,USA,10 AF,IATF (436 BS),B24,NA,1,BISHINUPUR,INDIA,23.08,87.32,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,6,6,6,NA,NA,NA,NA,NA,NA,29500,14.75,NA,NA,NA,0,NA,NA,NA,0,29500,14.75,NA,48,1844,NA
145979,NA,CBI,USA,10 AF,IATF (9 BS),B24,NA,1,GAYA,INDIA,24.74444,84.951111,NA,BURMA,RANGOON RIVER,SHIPPING,NA,NA,16.769211,96.158739,NA,4,4,4,NA,NA,NA,NA,NA,NA,18000,9,NA,NA,NA,0,NA,NA,NA,0,18000,9,NA,51,1845,NA
145980,NA,CBI,USA,10 AF,IATF (492 BS),B24,NA,1,BISHINUPUR,INDIA,23.08,87.32,NA,BURMA,MOULMEIN,DOCK,NA,NA,16.491389,97.625556,NA,3,3,3,NA,NA,NA,NA,NA,NA,13500,6.75,NA,NA,NA,0,NA,NA,NA,0,13500,6.75,NA,50,1846,NA
145981,NA,CBI,USA,10 AF,IATF (9 BS),B24,NA,1,GAYA,INDIA,24.74444,84.951111,NA,BURMA,PAGODA POINT L/G,SHIPPING,NA,NA,15.2,97.76666667,NA,2,2,2,NA,NA,NA,NA,NA,NA,5000,2.5,NA,NA,NA,0,NA,NA,NA,0,5000,2.5,NA,49,1847,NA
145995,NA,CBI,USA,10 AF,IATF (491/22 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,GOKTEIK VIADUCT,RR BRIDGE,NA,NA,22.343056,96.859722,NA,12,12,12,NA,NA,NA,NA,NA,NA,36000,18,NA,NA,NA,0,NA,NA,NA,0,36000,18,NA,30,1848,NA
146349,NA,CBI,USA,10 AF,NA,B24,NA,1,PANDAVESWAR,INDIA,23.646067,87.347661,NA,BURMA,BASSEIN,DOCK,NA,NA,16.766667,94.716667,NA,4,4,4,NA,NA,NA,NA,NA,NA,15500,7.75,NA,NA,NA,0,NA,NA,NA,0,15500,7.75,NA,52,1849,NA
146350,NA,CBI,USA,10 AF,IATF (22 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,6,6,6,NA,NA,NA,NA,NA,NA,12000,6,NA,NA,NA,0,NA,NA,NA,0,12000,6,NA,31,1850,NA
146351,NA,CBI,USA,10 AF,IATF (491 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,MYITNGE AA POSITION,AA POSITION,NA,NA,21.85,96.06666667,NA,6,6,6,NA,NA,NA,NA,NA,NA,7200,3.6,NA,NA,NA,0,NA,NA,NA,0,7200,3.6,NA,32,1851,NA
146396,1943-03-10,CBI,USA,10 AF,IATF (9 BS),B24,NA,1,GAYA,INDIA,24.74444,84.951111,NA,BURMA,PAZUNDAUNG BRIDGE,BRIDGE,NA,NA,16.849926,96.209541,NA,5,5,5,NA,NA,NA,NA,NA,NA,26000,13,NA,NA,NA,0,NA,NA,NA,0,26000,13,NA,53,1852,1943-03-08
146397,1943-03-10,CBI,USA,10 AF,IATF (492 BS),B24,NA,1,BISHINUPUR,INDIA,23.08,87.32,NA,BURMA,MINGALADON,AIRDROME,NA,NA,16.907305,96.133222,NA,4,4,4,NA,NA,NA,NA,NA,NA,18000,9,NA,NA,NA,0,NA,NA,NA,0,18000,9,NA,54,1853,1943-03-08
146398,1943-03-10,CBI,USA,10 AF,IATF (490 BS),B25,NA,1,ONDAL (CAMP MOIRE),INDIA,23.593889,87.224444,NA,BURMA,GOKTEIK VIADUCT,RR BRIDGE,NA,NA,22.343056,96.859722,NA,4,4,4,NA,NA,NA,NA,NA,NA,12000,6,NA,NA,NA,0,NA,NA,NA,0,12000,6,NA,33,1854,1943-03-08
146718,1943-03-11,CBI,USA,10 AF,IATF (490 BS),B25,NA,1,ONDAL (CAMP MOIRE),INDIA,23.593889,87.224444,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,7,7,7,NA,NA,NA,NA,NA,NA,18000,9,NA,NA,NA,0,NA,NA,NA,0,18000,9,NA,34,1855,1943-03-08
146771,1943-03-12,CBI,USA,10 AF,IATF (436 BS),B24,NA,1,BISHINUPUR,INDIA,23.08,87.32,NA,BURMA,PAZUNDAUNG BRIDGE,BRIDGE,NA,NA,16.849926,96.209541,NA,6,6,6,NA,NA,NA,NA,NA,NA,30000,15,NA,NA,NA,0,NA,NA,NA,0,30000,15,NA,55,1856,1943-03-08
147110,1943-03-13,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,NAPLES,NA,NA,NA,40.84,14.28,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,28.1,NA,84,1857,1943-03-08
147111,1943-03-13,MTO,USA,9 AF,376 BG,B24,NA,NA,SOLUCH,LIBYA,32.096944,20.269444,NA,ITALY,NAPLES,NA,NA,NA,40.84,14.28,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,104,1858,1943-03-08
147112,1943-03-13,CBI,USA,10 AF,IATF (9 BS),B24,NA,1,GAYA,INDIA,24.74444,84.951111,NA,BURMA,PAZUNDAUNG BRIDGE,BRIDGE,NA,NA,16.849926,96.209541,NA,4,4,4,NA,NA,NA,NA,NA,NA,20400,10.2,NA,NA,NA,0,NA,NA,NA,0,20400,10.2,NA,56,1859,1943-03-08
147113,1943-03-14,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,ZARAT,NA,NA,NA,33.67,10.3,62,18,12,12,NA,NA,NA,NA,47,300 LB GP (GP-31),NA,7.05,NA,NA,NA,0,NA,NA,NA,0,NA,7.05,NA,NA,1860,1943-03-08
147120,1943-03-14,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,ZARAT,NA,NA,NA,33.67,10.3,62,18,12,12,NA,NA,NA,NA,NA,250 LB GP (GP-M57),NA,5,NA,NA,NA,0,NA,NA,NA,0,NA,5,NA,NA,1861,1943-03-08
147125,1943-03-14,CBI,USA,10 AF,IATF (22 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,GOKTEIK VIADUCT,RR BRIDGE,NA,NA,22.343056,96.859722,NA,8,8,8,NA,NA,NA,NA,NA,NA,24000,12,NA,NA,NA,0,NA,NA,NA,0,24000,12,NA,35,1862,1943-03-08
147126,1943-03-14,CBI,USA,10 AF,IATF (492 BS),B24,NA,1,BISHINUPUR,INDIA,23.08,87.32,NA,BURMA,MOULMEIN,WAREHOUSES,NA,NA,16.491389,97.625556,NA,4,4,4,NA,NA,NA,NA,NA,NA,12000,6,NA,NA,NA,0,NA,NA,NA,0,12000,6,NA,57,1863,1943-03-08
147142,1943-03-15,CBI,USA,10 AF,IATF (22 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,8,8,8,NA,NA,NA,NA,NA,NA,24000,12,NA,NA,NA,0,NA,NA,NA,0,24000,12,NA,37,1864,1943-03-15
147143,1943-03-15,CBI,USA,10 AF,IATF (491 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,GOKTEIK VIADUCT,RR BRIDGE,NA,NA,22.343056,96.859722,NA,7,7,7,NA,NA,NA,NA,NA,NA,20000,10,NA,NA,NA,0,NA,NA,NA,0,20000,10,NA,36,1865,1943-03-15
147144,1943-03-16,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,MARETH,NA,NA,NA,33.63,10.17,82,18,18,18,NA,NA,NA,NA,136,300 LB GP (GP-31),NA,20.4,NA,NA,NA,0,NA,NA,NA,0,NA,20.4,NA,NA,1866,1943-03-15
147160,1943-03-16,CBI,USA,10 AF,IATF (493 BS),B24,NA,1,PANDAVESWAR,INDIA,23.646067,87.347661,NA,BURMA,PAZUNDAUNG BRIDGE,BRIDGE,NA,NA,16.849926,96.209541,NA,6,6,6,NA,NA,NA,NA,NA,NA,27000,13.5,NA,NA,NA,0,NA,NA,NA,0,27000,13.5,NA,58,1867,1943-03-15
147161,1943-03-16,CBI,USA,10 AF,IATF (491 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,8,8,8,NA,NA,NA,NA,NA,NA,20080,10.04,NA,NA,NA,0,NA,NA,NA,0,20080,10.04,NA,38,1868,1943-03-15
147164,1943-03-17,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,MARETH,NA,NA,NA,33.63,10.17,82,17,NA,NA,NA,NA,NA,NA,NA,UNK CODE 20 110 LB EXPLOSIVE,NA,18.72,NA,NA,NA,0,NA,NA,NA,0,NA,18.72,NA,NA,1869,1943-03-15
147174,1943-03-17,CBI,USA,10 AF,IATF (490 BS),B25,NA,1,ONDAL (CAMP MOIRE),INDIA,23.593889,87.224444,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,8,8,8,NA,NA,NA,NA,NA,NA,23000,11.5,NA,NA,NA,0,NA,NA,NA,0,23000,11.5,NA,39,1870,1943-03-15
147543,1943-03-18,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,NAPLES,NA,NA,NA,40.84,14.28,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,22.5,NA,85,1871,1943-03-15
147544,1943-03-18,CBI,USA,10 AF,IATF (436/492/9 BS),B24,NA,1,BISHINUPUR,INDIA,23.08,87.32,NA,BURMA,PAZUNDAUNG BRIDGE,BRIDGE,NA,NA,16.849926,96.209541,NA,16,16,16,NA,NA,NA,NA,NA,NA,76500,38.25,NA,NA,NA,0,NA,NA,NA,0,76500,38.25,NA,59,1872,1943-03-15
147545,1943-03-18,CBI,USA,10 AF,IATF (22 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,6,6,6,NA,NA,NA,NA,NA,NA,17000,8.5,NA,NA,NA,0,NA,NA,NA,0,17000,8.5,NA,40,1873,1943-03-15
147546,1943-03-18,CBI,USA,10 AF,IATF (490 BS),B25,NA,1,ONDAL (CAMP MOIRE),INDIA,23.593889,87.224444,NA,BURMA,MYITNGE AA POSITION,AA POSITION,NA,NA,21.85,96.06666667,NA,8,8,8,NA,NA,NA,NA,NA,NA,12600,6.3,NA,NA,NA,0,NA,NA,NA,0,12600,6.3,NA,41,1874,1943-03-15
147555,1943-03-19,CBI,USA,10 AF,IATF (22 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,8,8,8,NA,NA,NA,NA,NA,NA,24000,12,NA,NA,NA,0,NA,NA,NA,0,24000,12,NA,42,1875,1943-03-15
147559,1943-03-20,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,MARETH AND PP,NA,NA,NA,33.63,10.17,82,35,35,35,NA,NA,9,NA,342,300 LB GP (GP-31),NA,51.3,NA,NA,NA,0,NA,NA,NA,0,NA,51.3,NA,NA,1876,1943-03-15
147560,1943-03-20,MTO,USA,9 AF,12 BG,B25,NA,NA,EL ASSA,LIBYA,32.827131,11.621143,NA,TUNISIA,MARETH AND PP,NA,NA,NA,33.63,10.17,82,35,35,35,NA,NA,NA,NA,132,250 LB GP (GP-M57),NA,16.5,NA,NA,NA,0,NA,NA,NA,0,NA,16.5,NA,NA,1877,1943-03-15
147591,1943-03-20,MTO,USA,9 AF,98 BG,B24,NA,NA,BENINA (SOLUCH AIRFIELD),LIBYA,32.096944,20.269444,NA,ITALY,NAPLES,NA,NA,NA,40.84,14.28,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,8.43,NA,86,1878,1943-03-15
147598,1943-03-20,CBI,USA,10 AF,IATF (491 BS),B25,NA,1,CHAKULIA,INDIA,22.466803,86.7107,NA,BURMA,MYITNGE BRIDGE,BRIDGE,NA,NA,21.876687,95.996137,NA,7,7,7,NA,NA,NA,NA,NA,NA,20000,10,NA,NA,NA,0,NA,NA,NA,0,20000,10,NA,43,1879,1943-03-15
